max_depth,max_split_values,accuracy,precision,recall,f1
6,1000,0.8837773329226979,0.8575933813892529,0.8910212765957447,0.873987812004341
max_depth,max_split_values,accuracy,precision,recall,f1
6,1000,0.8837773329226979,0.8575933813892529,0.8910212765957447,0.873987812004341
7,1000,0.8949607329842932,0.8991990796052922,0.8647234042553191,0.8816243302457754
